image_path,original_class,focusdrive_class,class_name,image_name
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_40574.jpg,c9,1,Distracted,img_40574.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_48246.jpg,c4,1,Distracted,img_48246.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_47839.jpg,c4,1,Distracted,img_47839.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_9897.jpg,c7,1,Distracted,img_9897.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_27691.jpg,c4,1,Distracted,img_27691.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_81125.jpg,c2,1,Distracted,img_81125.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_52060.jpg,c7,1,Distracted,img_52060.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_12298.jpg,c3,1,Distracted,img_12298.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_44540.jpg,c5,1,Distracted,img_44540.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_36370.jpg,c0,0,Attentive,img_36370.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_25578.jpg,c0,0,Attentive,img_25578.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_52272.jpg,c1,1,Distracted,img_52272.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_87011.jpg,c4,1,Distracted,img_87011.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_76024.jpg,c3,1,Distracted,img_76024.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_90398.jpg,c3,1,Distracted,img_90398.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_17051.jpg,c7,1,Distracted,img_17051.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_70678.jpg,c7,1,Distracted,img_70678.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_8744.jpg,c7,1,Distracted,img_8744.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_53740.jpg,c5,1,Distracted,img_53740.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_72798.jpg,c8,1,Distracted,img_72798.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_5898.jpg,c1,1,Distracted,img_5898.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_56002.jpg,c1,1,Distracted,img_56002.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_52978.jpg,c0,0,Attentive,img_52978.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_70124.jpg,c9,1,Distracted,img_70124.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_4637.jpg,c4,1,Distracted,img_4637.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_88177.jpg,c0,0,Attentive,img_88177.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_28642.jpg,c2,1,Distracted,img_28642.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_32779.jpg,c0,0,Attentive,img_32779.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_77959.jpg,c5,1,Distracted,img_77959.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_60466.jpg,c5,1,Distracted,img_60466.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_25009.jpg,c5,1,Distracted,img_25009.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_98890.jpg,c7,1,Distracted,img_98890.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_44242.jpg,c2,1,Distracted,img_44242.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_34110.jpg,c5,1,Distracted,img_34110.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_58889.jpg,c1,1,Distracted,img_58889.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_48175.jpg,c0,0,Attentive,img_48175.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_77290.jpg,c1,1,Distracted,img_77290.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_3196.jpg,c1,1,Distracted,img_3196.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_11892.jpg,c5,1,Distracted,img_11892.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_92779.jpg,c3,1,Distracted,img_92779.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_62208.jpg,c5,1,Distracted,img_62208.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_78428.jpg,c2,1,Distracted,img_78428.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_90389.jpg,c7,1,Distracted,img_90389.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_87666.jpg,c0,0,Attentive,img_87666.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_73652.jpg,c6,1,Distracted,img_73652.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_55690.jpg,c2,1,Distracted,img_55690.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_11340.jpg,c3,1,Distracted,img_11340.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_51326.jpg,c9,1,Distracted,img_51326.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_69503.jpg,c3,1,Distracted,img_69503.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_61056.jpg,c3,1,Distracted,img_61056.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_45619.jpg,c7,1,Distracted,img_45619.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_53660.jpg,c1,1,Distracted,img_53660.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_91546.jpg,c6,1,Distracted,img_91546.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_2761.jpg,c2,1,Distracted,img_2761.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_13330.jpg,c5,1,Distracted,img_13330.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_79093.jpg,c2,1,Distracted,img_79093.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_2609.jpg,c3,1,Distracted,img_2609.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_70374.jpg,c4,1,Distracted,img_70374.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_89526.jpg,c0,0,Attentive,img_89526.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_78001.jpg,c1,1,Distracted,img_78001.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_38647.jpg,c4,1,Distracted,img_38647.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_36588.jpg,c9,1,Distracted,img_36588.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_78220.jpg,c7,1,Distracted,img_78220.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_42317.jpg,c5,1,Distracted,img_42317.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_31065.jpg,c2,1,Distracted,img_31065.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_10167.jpg,c0,0,Attentive,img_10167.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_12876.jpg,c7,1,Distracted,img_12876.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_14705.jpg,c0,0,Attentive,img_14705.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_77644.jpg,c0,0,Attentive,img_77644.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_325.jpg,c9,1,Distracted,img_325.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_53633.jpg,c9,1,Distracted,img_53633.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_64882.jpg,c6,1,Distracted,img_64882.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_60095.jpg,c9,1,Distracted,img_60095.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_66808.jpg,c5,1,Distracted,img_66808.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_31015.jpg,c7,1,Distracted,img_31015.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_82078.jpg,c5,1,Distracted,img_82078.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_78507.jpg,c4,1,Distracted,img_78507.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_27083.jpg,c5,1,Distracted,img_27083.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_499.jpg,c2,1,Distracted,img_499.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_12410.jpg,c2,1,Distracted,img_12410.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_40030.jpg,c3,1,Distracted,img_40030.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_7264.jpg,c1,1,Distracted,img_7264.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_39230.jpg,c4,1,Distracted,img_39230.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_52806.jpg,c9,1,Distracted,img_52806.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_16455.jpg,c5,1,Distracted,img_16455.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_61480.jpg,c4,1,Distracted,img_61480.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_96346.jpg,c3,1,Distracted,img_96346.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_18203.jpg,c4,1,Distracted,img_18203.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_74819.jpg,c9,1,Distracted,img_74819.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_46014.jpg,c9,1,Distracted,img_46014.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_18441.jpg,c2,1,Distracted,img_18441.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_9460.jpg,c9,1,Distracted,img_9460.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_47128.jpg,c8,1,Distracted,img_47128.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_53570.jpg,c9,1,Distracted,img_53570.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_100871.jpg,c5,1,Distracted,img_100871.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_90203.jpg,c6,1,Distracted,img_90203.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_35657.jpg,c4,1,Distracted,img_35657.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_21835.jpg,c2,1,Distracted,img_21835.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_59434.jpg,c1,1,Distracted,img_59434.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_19845.jpg,c9,1,Distracted,img_19845.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_75515.jpg,c4,1,Distracted,img_75515.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_56717.jpg,c7,1,Distracted,img_56717.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_33148.jpg,c6,1,Distracted,img_33148.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_4720.jpg,c6,1,Distracted,img_4720.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_95155.jpg,c4,1,Distracted,img_95155.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_11843.jpg,c6,1,Distracted,img_11843.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_55227.jpg,c3,1,Distracted,img_55227.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_91930.jpg,c5,1,Distracted,img_91930.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_97906.jpg,c1,1,Distracted,img_97906.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_40930.jpg,c0,0,Attentive,img_40930.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_81028.jpg,c5,1,Distracted,img_81028.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_26388.jpg,c4,1,Distracted,img_26388.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_64739.jpg,c8,1,Distracted,img_64739.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_7913.jpg,c7,1,Distracted,img_7913.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_33598.jpg,c1,1,Distracted,img_33598.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_98213.jpg,c4,1,Distracted,img_98213.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_423.jpg,c3,1,Distracted,img_423.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_12283.jpg,c7,1,Distracted,img_12283.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_53728.jpg,c1,1,Distracted,img_53728.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_62083.jpg,c1,1,Distracted,img_62083.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_5814.jpg,c5,1,Distracted,img_5814.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_35638.jpg,c8,1,Distracted,img_35638.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_90104.jpg,c1,1,Distracted,img_90104.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_73806.jpg,c5,1,Distracted,img_73806.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_56418.jpg,c4,1,Distracted,img_56418.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_18940.jpg,c0,0,Attentive,img_18940.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_38290.jpg,c9,1,Distracted,img_38290.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_78162.jpg,c2,1,Distracted,img_78162.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_97440.jpg,c2,1,Distracted,img_97440.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_700.jpg,c1,1,Distracted,img_700.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_49998.jpg,c7,1,Distracted,img_49998.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_44465.jpg,c4,1,Distracted,img_44465.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_24957.jpg,c7,1,Distracted,img_24957.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_85272.jpg,c3,1,Distracted,img_85272.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_46700.jpg,c2,1,Distracted,img_46700.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_25691.jpg,c4,1,Distracted,img_25691.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_42975.jpg,c0,0,Attentive,img_42975.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_101907.jpg,c2,1,Distracted,img_101907.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_88894.jpg,c9,1,Distracted,img_88894.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_37741.jpg,c0,0,Attentive,img_37741.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_31479.jpg,c0,0,Attentive,img_31479.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_3477.jpg,c1,1,Distracted,img_3477.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_38322.jpg,c4,1,Distracted,img_38322.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_8863.jpg,c2,1,Distracted,img_8863.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_100540.jpg,c6,1,Distracted,img_100540.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_37888.jpg,c5,1,Distracted,img_37888.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_87245.jpg,c0,0,Attentive,img_87245.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_62126.jpg,c8,1,Distracted,img_62126.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_14322.jpg,c3,1,Distracted,img_14322.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_22906.jpg,c9,1,Distracted,img_22906.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_12426.jpg,c3,1,Distracted,img_12426.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_50667.jpg,c2,1,Distracted,img_50667.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_99440.jpg,c9,1,Distracted,img_99440.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_66741.jpg,c8,1,Distracted,img_66741.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_4690.jpg,c3,1,Distracted,img_4690.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_21391.jpg,c9,1,Distracted,img_21391.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_57175.jpg,c0,0,Attentive,img_57175.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_98507.jpg,c1,1,Distracted,img_98507.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_84284.jpg,c6,1,Distracted,img_84284.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_65234.jpg,c5,1,Distracted,img_65234.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_47235.jpg,c9,1,Distracted,img_47235.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_76640.jpg,c8,1,Distracted,img_76640.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_30920.jpg,c6,1,Distracted,img_30920.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_30902.jpg,c2,1,Distracted,img_30902.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_27870.jpg,c0,0,Attentive,img_27870.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_74493.jpg,c0,0,Attentive,img_74493.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_82705.jpg,c3,1,Distracted,img_82705.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_49017.jpg,c9,1,Distracted,img_49017.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_68397.jpg,c6,1,Distracted,img_68397.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_32542.jpg,c2,1,Distracted,img_32542.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_39939.jpg,c7,1,Distracted,img_39939.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_99183.jpg,c1,1,Distracted,img_99183.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_93334.jpg,c1,1,Distracted,img_93334.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_14971.jpg,c5,1,Distracted,img_14971.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_31519.jpg,c8,1,Distracted,img_31519.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_63378.jpg,c7,1,Distracted,img_63378.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_48398.jpg,c4,1,Distracted,img_48398.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_39553.jpg,c3,1,Distracted,img_39553.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_13679.jpg,c5,1,Distracted,img_13679.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_65494.jpg,c0,0,Attentive,img_65494.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_40267.jpg,c4,1,Distracted,img_40267.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_27683.jpg,c8,1,Distracted,img_27683.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_84880.jpg,c3,1,Distracted,img_84880.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_90344.jpg,c2,1,Distracted,img_90344.jpg
